City,Year,Latitude,Longitude
Venezia,1475,45.4371908,12.3345898
Caen,1499,49.1813403,-0.3635615
Utrecht,1474,52.0907006,5.1215634
Paris,1495,48.8534951,2.3483915
Roma,1495,41.8933203,12.4829321
Augsburg,1500,48.3690341,10.8979522
Speyer,1486,49.3165553,8.433615
Paris,1484,48.8534951,2.3483915
Milano,1478,45.4641943,9.1896346
Napoli,1489,40.8358846,14.2487679
Sevilla,1499,37.3886303,-5.9953403
Hagenau,1494,48.8172236,7.7885978
Modena,1477,44.5384728,10.9359609
Perugia,1475,43.1070321,12.4029962
Köln,1471,50.938361,6.959974
Hasselt,1488,50.9303735,5.3378043
Leipzig,1496,51.3406321,12.3747329
Lyon,1488,45.7578137,4.8320114
Firenze,1499,43.7697955,11.2556404
Augsburg,1482,48.3690341,10.8979522
Augsburg,1496,48.3690341,10.8979522
Pavia,1488,45.0368546,9.1378251
Brescia,1490,45.7795804,10.425873
Deventer,1490,52.2694896,6.2364886
Firenze,1485,43.7697955,11.2556404
Lyon,1493,45.7578137,4.8320114
Köln,1471,50.938361,6.959974
Nürnberg,1482,49.453872,11.077298
Zamora,1490,41.6857693,-5.942315
Ferrara,1492,44.7667642,11.827939
Den Bosch,1487,51.6889387,5.303116
Venezia,1490,45.4371908,12.3345898
Paris,1500,48.8534951,2.3483915
Westminster,1487,51.5004439,-0.1265398
Venezia,1494,45.4371908,12.3345898
Westminster,1476,51.5004439,-0.1265398
Nürnberg,1500,49.453872,11.077298
Basel,1491,47.5581077,7.5878261
Venezia,1498,45.4371908,12.3345898
Valencia,1494,39.4697065,-0.3763353
Köln,1500,50.938361,6.959974
Pavia,1480,45.0368546,9.1378251
Köln,1481,50.938361,6.959974
Strasbourg,1480,48.584614,7.7507127
Leipzig,1499,51.3406321,12.3747329
Burgos,1500,42.343926,-3.696977
Lyon,1496,45.7578137,4.8320114
Paris,1492,48.8534951,2.3483915
Venezia,1486,45.4371908,12.3345898
Basel,1475,47.5581077,7.5878261
Napoli,1486,40.8358846,14.2487679
Nürnberg,1483,49.453872,11.077298
Hagenau,1495,48.8172236,7.7885978
London,1497,51.4893335,-0.1440551
Sevilla,1500,37.3886303,-5.9953403
Roma,1478,41.8933203,12.4829321
Strasbourg,1479,48.584614,7.7507127
Paris,1500,48.8534951,2.3483915
Venezia,1480,45.4371908,12.3345898
Roma,1483,41.8933203,12.4829321
Reutlingen,1483,48.4919508,9.2114144
Rouen,1500,49.4404591,1.0939658
Strasbourg,1500,48.584614,7.7507127
Cremona,1494,45.2208641,10.037038
Köln,1472,50.938361,6.959974
Paris,1494,48.8534951,2.3483915
Strasbourg,1500,48.584614,7.7507127
Milano,1490,45.4641943,9.1896346
Antwerpen,1496,51.2211097,4.3997081
Brugge,1479,51.2085526,3.226772
Venezia,1495,45.4371908,12.3345898
Bad Schussenried,1478,48.0047363,9.6561098
Lübeck,1499,53.866444,10.684738
Lübeck,1485,53.866444,10.684738
Strasbourg,1500,48.584614,7.7507127
Roma,1500,41.8933203,12.4829321
Nürnberg,1489,49.453872,11.077298
Venezia,1494,45.4371908,12.3345898
Lübeck,1478,53.866444,10.684738
Roma,1471,41.8933203,12.4829321
Venezia,1492,45.4371908,12.3345898
Heidelberg,1494,49.4093582,8.694724
Venezia,1497,45.4371908,12.3345898
Brescia,1485,45.7795804,10.425873
Venezia,1494,45.4371908,12.3345898
Venezia,1479,45.4371908,12.3345898
Cremona,1500,45.2208641,10.037038
Magdeburg,1486,52.1315889,11.6399609
Roma,1499,41.8933203,12.4829321
Magdeburg,1485,52.1315889,11.6399609
Augsburg,1471,48.3690341,10.8979522
Basel,1486,47.5581077,7.5878261
Zürich,1481,47.3744489,8.5410422
Venezia,1500,45.4371908,12.3345898
Köln,1490,50.938361,6.959974
Paris,1488,48.8534951,2.3483915
Milano,1485,45.4641943,9.1896346
Bologna,1491,44.4938203,11.3426327
Nürnberg,1491,49.453872,11.077298
Poitiers,1491,46.5802596,0.340196
Roma,1474,41.8933203,12.4829321
Leipzig,1489,51.3406321,12.3747329
Pavia,1478,45.0368546,9.1378251
Venezia,1485,45.4371908,12.3345898
Paris,1496,48.8534951,2.3483915
Venezia,1493,45.4371908,12.3345898
Köln,1482,50.938361,6.959974
Paris,1495,48.8534951,2.3483915
Passau,1490,48.5748229,13.4609744
Freiburg im Breisgau,1494,47.9960901,7.8494005
London,1499,51.4893335,-0.1440551
Vienne,1480,48.2083537,16.3725042
Paris,1498,48.8534951,2.3483915
Toulouse,1480,43.6044622,1.4442469
Lyon,1500,45.7578137,4.8320114
Verona,1480,45.4424977,10.9857377
Napoli,1473,40.8358846,14.2487679
Roma,1490,41.8933203,12.4829321
Augsburg,1495,48.3690341,10.8979522
Brescia,1490,45.7795804,10.425873
Paris,1495,48.8534951,2.3483915
Antwerpen,1488,51.2211097,4.3997081
Treviso,1478,45.8066913,12.2063158
Venezia,1498,45.4371908,12.3345898
Napoli,1475,40.8358846,14.2487679
Ulm,1495,48.3984968,9.9912458
Leipzig,1488,51.3406321,12.3747329
Antwerpen,1492,51.2211097,4.3997081
Roma,1499,41.8933203,12.4829321
Paris,1496,48.8534951,2.3483915
Sevilla,1498,37.3886303,-5.9953403
Roma,1500,41.8933203,12.4829321
Augsburg,1473,48.3690341,10.8979522
Salamanca,1496,40.9651572,-5.6640182
Milano,1480,45.4641943,9.1896346
Milano,1491,45.4641943,9.1896346
Paris,1490,48.8534951,2.3483915
Milano,1500,45.4641943,9.1896346
Paris,1491,48.8534951,2.3483915
Paris,1498,48.8534951,2.3483915
Salamanca,1498,40.9651572,-5.6640182
Milano,1500,45.4641943,9.1896346
Zaragoza,1490,41.6521342,-0.8809428
Ulm,1480,48.3984968,9.9912458
Strasbourg,1488,48.584614,7.7507127
Strasbourg,1500,48.584614,7.7507127
Augsburg,1487,48.3690341,10.8979522
Pavia,1484,45.0368546,9.1378251
Venezia,1491,45.4371908,12.3345898
Roma,1484,41.8933203,12.4829321
Nürnberg,1479,49.453872,11.077298
Venezia,1496,45.4371908,12.3345898
Paris,1495,48.8534951,2.3483915
Angers,1477,47.4739884,-0.5515588
Roma,1485,41.8933203,12.4829321
Heidelberg,1492,49.4093582,8.694724
Bologna,1490,44.4938203,11.3426327
Paris,1499,48.8534951,2.3483915
Bologna,1492,44.4938203,11.3426327
Nürnberg,1497,49.453872,11.077298
Paris,1491,48.8534951,2.3483915
Rouen,1489,49.4404591,1.0939658
Rouen,1497,49.4404591,1.0939658
Mainz,1484,49.9995205,8.2736253
Napoli,1498,40.8358846,14.2487679
Mainz,1486,49.9995205,8.2736253
Brugge,1484,51.2085526,3.226772
London,1494,51.4893335,-0.1440551
Paris,1495,48.8534951,2.3483915
Paris,1492,48.8534951,2.3483915
Leipzig,1498,51.3406321,12.3747329
Deventer,1493,52.2694896,6.2364886
Venezia,1495,45.4371908,12.3345898
Burgos,1493,42.343926,-3.696977
Paris,1500,48.8534951,2.3483915
Venezia,1488,45.4371908,12.3345898
Venezia,1491,45.4371908,12.3345898
Zwolle,1486,52.5089759,6.0943765
Leipzig,1497,51.3406321,12.3747329
Rouen,1496,49.4404591,1.0939658
Augsburg,1486,48.3690341,10.8979522
Bologna,1480,44.4938203,11.3426327
Treviso,1479,45.8066913,12.2063158
Sevilla,1498,37.3886303,-5.9953403
Brugge,1484,51.2085526,3.226772
Roma,1483,41.8933203,12.4829321
Padova,1471,45.391408,11.8058487
München,1500,48.1371079,11.5753822
Firenze,1497,43.7697955,11.2556404
Basel,1477,47.5581077,7.5878261
Lyon,1493,45.7578137,4.8320114
Köln,1489,50.938361,6.959974
Barcelona,1500,41.3825802,2.177073
Paris,1495,48.8534951,2.3483915
Pavia,1490,45.0368546,9.1378251
Venezia,1486,45.4371908,12.3345898
Pavia,1494,45.0368546,9.1378251
Venezia,1486,45.4371908,12.3345898
Bologna,1480,44.4938203,11.3426327
Lyon,1499,45.7578137,4.8320114
Memmingen,1497,47.9863099,10.1808016
Roma,1490,41.8933203,12.4829321
Lyon,1499,45.7578137,4.8320114
Köln,1498,50.938361,6.959974
Augsburg,1472,48.3690341,10.8979522
Ferrara,1489,44.7667642,11.827939
Leipzig,1495,51.3406321,12.3747329
Augsburg,1492,48.3690341,10.8979522
Salamanca,1500,40.9651572,-5.6640182
Burgos,1500,42.343926,-3.696977
Augsburg,1474,48.3690341,10.8979522
Paris,1488,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Milano,1483,45.4641943,9.1896346
Milano,1498,45.4641943,9.1896346
Pisa,1494,43.4714722,10.6797912
Burgos,1496,42.343926,-3.696977
Soncino,1488,45.3997776,9.8735176
Roma,1478,41.8933203,12.4829321
Strasbourg,1472,48.584614,7.7507127
Paris,1472,48.8534951,2.3483915
Bamberg,1492,49.8916044,10.8868478
Vicenza,1475,45.6348591,11.4063543
Nürnberg,1494,49.453872,11.077298
Burgos,1499,42.343926,-3.696977
Nürnberg,1489,49.453872,11.077298
Paris,1495,48.8534951,2.3483915
Milano,1473,45.4641943,9.1896346
Murcia,1487,37.9923795,-1.1305431
Napoli,1492,40.8358846,14.2487679
Ulm,1479,48.3984968,9.9912458
Barcelona,1492,41.3825802,2.177073
Lyon,1493,45.7578137,4.8320114
London,1499,51.4893335,-0.1440551
Bamberg,1493,49.8916044,10.8868478
Nürnberg,1499,49.453872,11.077298
Ulm,1488,48.3984968,9.9912458
Deventer,1498,52.2694896,6.2364886
Rouen,1498,49.4404591,1.0939658
Paris,1493,48.8534951,2.3483915
Nürnberg,1482,49.453872,11.077298
Mainz,1497,49.9995205,8.2736253
Lyon,1488,45.7578137,4.8320114
Speyer,1473,49.3165553,8.433615
Memmingen,1499,47.9863099,10.1808016
Pavia,1488,45.0368546,9.1378251
Bologna,1495,44.4938203,11.3426327
Köln,1500,50.938361,6.959974
Paris,1494,48.8534951,2.3483915
Paris,1496,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Paris,1498,48.8534951,2.3483915
Leipzig,1489,51.3406321,12.3747329
Ulm,1488,48.3984968,9.9912458
Antwerpen,1495,51.2211097,4.3997081
Lérida,1490,41.6147605,0.6267842
Valencia,1495,39.4697065,-0.3763353
Paris,1499,48.8534951,2.3483915
Zwolle,1479,52.5089759,6.0943765
Roma,1500,41.8933203,12.4829321
Firenze,1497,43.7697955,11.2556404
Firenze,1500,43.7697955,11.2556404
Paris,1491,48.8534951,2.3483915
Paris,1496,48.8534951,2.3483915
Antwerpen,1488,51.2211097,4.3997081
Memmingen,1495,47.9863099,10.1808016
Paris,1498,48.8534951,2.3483915
Köln,1481,50.938361,6.959974
Firenze,1495,43.7697955,11.2556404
Lyon,1485,45.7578137,4.8320114
Bruxelles,1475,50.8465573,4.351697
Köln,1470,50.938361,6.959974
Venezia,1495,45.4371908,12.3345898
Augsburg,1499,48.3690341,10.8979522
Firenze,1488,43.7697955,11.2556404
Leuven,1486,50.879202,4.7011675
Napoli,1481,40.8358846,14.2487679
Lyon,1498,45.7578137,4.8320114
Erfurt,1473,50.9777974,11.0287364
Deventer,1492,52.2694896,6.2364886
Leuven,1480,50.879202,4.7011675
Salamanca,1496,40.9651572,-5.6640182
Lausanne,1493,46.5218269,6.6327025
Gouda,1486,52.0181194,4.7111221
Nürnberg,1493,49.453872,11.077298
Köln,1500,50.938361,6.959974
Lübeck,1496,53.866444,10.684738
Lübeck,1490,53.866444,10.684738
Deventer,1495,52.2694896,6.2364886
Milano,1488,45.4641943,9.1896346
Köln,1475,50.938361,6.959974
Toledo,1495,39.8560679,-4.0239568
Mantova,1472,45.1692628,10.6708365
Roma,1475,41.8933203,12.4829321
Burgos,1494,42.343926,-3.696977
Firenze,1497,43.7697955,11.2556404
Lyon,1497,45.7578137,4.8320114
Leipzig,1495,51.3406321,12.3747329
Paris,1496,48.8534951,2.3483915
Milano,1488,45.4641943,9.1896346
Magdeburg,1483,52.1315889,11.6399609
Cividale del Friuli,1480,46.0936233,13.4303277
Paris,1496,48.8534951,2.3483915
Augsburg,1499,48.3690341,10.8979522
Burgos,1490,42.343926,-3.696977
Strasbourg,1471,48.584614,7.7507127
Firenze,1495,43.7697955,11.2556404
Hagenau,1498,48.8172236,7.7885978
Köln,1496,50.938361,6.959974
Strasbourg,1489,48.584614,7.7507127
Milano,1496,45.4641943,9.1896346
Brugge,1479,51.2085526,3.226772
Antwerpen,1500,51.2211097,4.3997081
Basel,1496,47.5581077,7.5878261
Nürnberg,1495,49.453872,11.077298
Lyon,1496,45.7578137,4.8320114
Venezia,1482,45.4371908,12.3345898
Leipzig,1493,51.3406321,12.3747329
Venezia,1498,45.4371908,12.3345898
Lyon,1488,45.7578137,4.8320114
Venezia,1486,45.4371908,12.3345898
Ferrara,1474,44.7667642,11.827939
Zaragoza,1493,41.6521342,-0.8809428
Avignon,1499,43.9492493,4.8059012
Lyon,1497,45.7578137,4.8320114
Valladolid,1493,41.6521807,-4.728605
Leipzig,1491,51.3406321,12.3747329
Nürnberg,1490,49.453872,11.077298
Roma,1480,41.8933203,12.4829321
Angers,1499,47.4739884,-0.5515588
Salamanca,1496,40.9651572,-5.6640182
Antwerpen,1497,51.2211097,4.3997081
Ingolstadt,1496,48.7630165,11.4250395
Lyon,1497,45.7578137,4.8320114
London,1500,51.4893335,-0.1440551
Lyon,1475,45.7578137,4.8320114
Firenze,1482,43.7697955,11.2556404
Zwolle,1499,52.5089759,6.0943765
Pisa,1494,43.4714722,10.6797912
Roma,1481,41.8933203,12.4829321
Lyon,1492,45.7578137,4.8320114
Augsburg,1488,48.3690341,10.8979522
Paris,1493,48.8534951,2.3483915
Nürnberg,1482,49.453872,11.077298
Nürnberg,1489,49.453872,11.077298
Augsburg,1490,48.3690341,10.8979522
Leuven,1487,50.879202,4.7011675
Venezia,1489,45.4371908,12.3345898
London,1487,51.4893335,-0.1440551
Segovia,1472,40.9481192,-4.1172101
Venezia,1492,45.4371908,12.3345898
Roma,1490,41.8933203,12.4829321
London,1499,51.4893335,-0.1440551
Venezia,1482,45.4371908,12.3345898
Roma,1469,41.8933203,12.4829321
Leipzig,1492,51.3406321,12.3747329
Leipzig,1480,51.3406321,12.3747329
Köln,1472,50.938361,6.959974
Napoli,1476,40.8358846,14.2487679
Venezia,1496,45.4371908,12.3345898
Brescia,1493,45.7795804,10.425873
Köln,1477,50.938361,6.959974
Venezia,1484,45.4371908,12.3345898
Firenze,1490,43.7697955,11.2556404
Ferrara,1500,44.7667642,11.827939
Paris,1500,48.8534951,2.3483915
Venezia,1495,45.4371908,12.3345898
Nürnberg,1491,49.453872,11.077298
Leipzig,1491,51.3406321,12.3747329
Lübeck,1488,53.866444,10.684738
Deventer,1497,52.2694896,6.2364886
Firenze,1500,43.7697955,11.2556404
Paris,1490,48.8534951,2.3483915
Udine,1484,46.0634632,13.2358377
Leipzig,1492,51.3406321,12.3747329
Roma,1499,41.8933203,12.4829321
Augsburg,1477,48.3690341,10.8979522
Köln,1485,50.938361,6.959974
Antwerpen,1497,51.2211097,4.3997081
Cremona,1495,45.2208641,10.037038
Brugge,1476,51.2085526,3.226772
Firenze,1478,43.7697955,11.2556404
Augsburg,1487,48.3690341,10.8979522
Leipzig,1488,51.3406321,12.3747329
Basel,1489,47.5581077,7.5878261
Paris,1482,48.8534951,2.3483915
Strasbourg,1486,48.584614,7.7507127
Pavia,1498,45.0368546,9.1378251
Lyon,1500,45.7578137,4.8320114
Paris,1482,48.8534951,2.3483915
Venezia,1500,45.4371908,12.3345898
Deventer,1498,52.2694896,6.2364886
Paris,1498,48.8534951,2.3483915
Speyer,1485,49.3165553,8.433615
Leipzig,1500,51.3406321,12.3747329
Paris,1492,48.8534951,2.3483915
Mainz,1467,49.9995205,8.2736253
Oxford,1483,51.7520131,-1.2578499
London,1500,51.4893335,-0.1440551
Paris,1493,48.8534951,2.3483915
Basel,1488,47.5581077,7.5878261
Augsburg,1487,48.3690341,10.8979522
Augsburg,1469,48.3690341,10.8979522
Treviso,1471,45.8066913,12.2063158
Nürnberg,1495,49.453872,11.077298
Strasbourg,1482,48.584614,7.7507127
Leipzig,1498,51.3406321,12.3747329
Antwerpen,1489,51.2211097,4.3997081
Zwolle,1493,52.5089759,6.0943765
Delft,1498,51.9994572,4.3627245
Faro,1496,37.0162727,-7.9351771
Paris,1493,48.8534951,2.3483915
Roma,1476,41.8933203,12.4829321
Milano,1493,45.4641943,9.1896346
Antwerpen,1494,51.2211097,4.3997081
Deventer,1497,52.2694896,6.2364886
Milano,1479,45.4641943,9.1896346
Paris,1482,48.8534951,2.3483915
Paris,1494,48.8534951,2.3483915
Lyon,1499,45.7578137,4.8320114
Napoli,1478,40.8358846,14.2487679
Roma,1484,41.8933203,12.4829321
Genève,1480,46.2017559,6.1466014
Paris,1497,48.8534951,2.3483915
Leipzig,1487,51.3406321,12.3747329
Westminster,1487,51.5004439,-0.1265398
Venezia,1490,45.4371908,12.3345898
Roma,1471,41.8933203,12.4829321
Roma,1474,41.8933203,12.4829321
Augsburg,1485,48.3690341,10.8979522
Paris,1490,48.8534951,2.3483915
Erfurt,1500,50.9777974,11.0287364
Regensburg,1490,49.0195333,12.0974869
Milano,1477,45.4641943,9.1896346
Roma,1469,41.8933203,12.4829321
Speyer,1481,49.3165553,8.433615
Venezia,1491,45.4371908,12.3345898
Firenze,1497,43.7697955,11.2556404
Toledo,1500,39.8560679,-4.0239568
Lübeck,1482,53.866444,10.684738
Köln,1494,50.938361,6.959974
Roma,1500,41.8933203,12.4829321
Speyer,1492,49.3165553,8.433615
Roma,1500,41.8933203,12.4829321
Leipzig,1498,51.3406321,12.3747329
Roma,1480,41.8933203,12.4829321
Antwerpen,1491,51.2211097,4.3997081
Ingolstadt,1487,48.7630165,11.4250395
Lyon,1488,45.7578137,4.8320114
Paris,1500,48.8534951,2.3483915
Strasbourg,1473,48.584614,7.7507127
Roma,1472,41.8933203,12.4829321
Paris,1500,48.8534951,2.3483915
Bologna,1494,44.4938203,11.3426327
Madrid,1475,40.4167047,-3.7035825
Venezia,1492,45.4371908,12.3345898
Lyon,1487,45.7578137,4.8320114
Lyon,1483,45.7578137,4.8320114
Leipzig,1493,51.3406321,12.3747329
Paris,1494,48.8534951,2.3483915
Vicenza,1476,45.6348591,11.4063543
Strasbourg,1485,48.584614,7.7507127
Gouda,1489,52.0181194,4.7111221
Roma,1493,41.8933203,12.4829321
Roma,1490,41.8933203,12.4829321
Köln,1500,50.938361,6.959974
Paris,1500,48.8534951,2.3483915
Lyon,1490,45.7578137,4.8320114
Paris,1493,48.8534951,2.3483915
Strasbourg,1496,48.584614,7.7507127
Leipzig,1495,51.3406321,12.3747329
Burgos,1485,42.343926,-3.696977
Reutlingen,1487,48.4919508,9.2114144
Paris,1499,48.8534951,2.3483915
Toledo,1498,39.8560679,-4.0239568
Brescia,1496,45.7795804,10.425873
Ulm,1475,48.3984968,9.9912458
Milano,1492,45.4641943,9.1896346
Basel,1488,47.5581077,7.5878261
Toledo,1491,39.8560679,-4.0239568
Lübeck,1497,53.866444,10.684738
Paris,1500,48.8534951,2.3483915
Brescia,1498,45.7795804,10.425873
Deventer,1495,52.2694896,6.2364886
Lucca,1490,44.0177639,10.45443
Westminster,1487,51.5004439,-0.1265398
Zaragoza,1490,41.6521342,-0.8809428
Toulouse,1488,43.6044622,1.4442469
Köln,1472,50.938361,6.959974
Venezia,1482,45.4371908,12.3345898
Mondovì,1487,44.3900282,7.8204718
Köln,1495,50.938361,6.959974
Antwerpen,1487,51.2211097,4.3997081
Poitiers,1483,46.5802596,0.340196
Leipzig,1488,51.3406321,12.3747329
Milano,1483,45.4641943,9.1896346
Cividale del Friuli,1480,46.0936233,13.4303277
Mainz,1489,49.9995205,8.2736253
Basel,1485,47.5581077,7.5878261
Venezia,1499,45.4371908,12.3345898
Paris,1493,48.8534951,2.3483915
Köln,1487,50.938361,6.959974
Delft,1479,51.9994572,4.3627245
Lyon,1485,45.7578137,4.8320114
Paris,1493,48.8534951,2.3483915
Nürnberg,1498,49.453872,11.077298
Bologna,1498,44.4938203,11.3426327
Antwerpen,1497,51.2211097,4.3997081
Mainz,1492,49.9995205,8.2736253
Salamanca,1499,40.9651572,-5.6640182
Venezia,1493,45.4371908,12.3345898
Nürnberg,1493,49.453872,11.077298
Strasbourg,1485,48.584614,7.7507127
Venezia,1472,45.4371908,12.3345898
Basel,1486,47.5581077,7.5878261
Lyon,1500,45.7578137,4.8320114
Köln,1497,50.938361,6.959974
Deventer,1490,52.2694896,6.2364886
Basel,1495,47.5581077,7.5878261
Rennes,1484,48.1113387,-1.6800198
Zwolle,1483,52.5089759,6.0943765
Venezia,1496,45.4371908,12.3345898
Speyer,1481,49.3165553,8.433615
Speyer,1487,49.3165553,8.433615
Torino,1499,45.0677551,7.6824892
Basel,1485,47.5581077,7.5878261
Roma,1484,41.8933203,12.4829321
Venezia,1488,45.4371908,12.3345898
Leuven,1484,50.879202,4.7011675
Milano,1480,45.4641943,9.1896346
Venezia,1484,45.4371908,12.3345898
Strasbourg,1498,48.584614,7.7507127
Strasbourg,1496,48.584614,7.7507127
Genève,1493,46.2017559,6.1466014
Barcelona,1489,41.3825802,2.177073
Vicenza,1477,45.6348591,11.4063543
Köln,1473,50.938361,6.959974
Venezia,1494,45.4371908,12.3345898
Leipzig,1483,51.3406321,12.3747329
Paris,1480,48.8534951,2.3483915
Speyer,1478,49.3165553,8.433615
Bologna,1481,44.4938203,11.3426327
Basel,1500,47.5581077,7.5878261
Magdeburg,1490,52.1315889,11.6399609
Paris,1498,48.8534951,2.3483915
Roma,1481,41.8933203,12.4829321
Paris,1497,48.8534951,2.3483915
Roma,1488,41.8933203,12.4829321
Memmingen,1488,47.9863099,10.1808016
Napoli,1471,40.8358846,14.2487679
Lyon,1473,45.7578137,4.8320114
Köln,1471,50.938361,6.959974
Venezia,1478,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Barcelona,1496,41.3825802,2.177073
Paris,1472,48.8534951,2.3483915
Köln,1500,50.938361,6.959974
Deventer,1488,52.2694896,6.2364886
Leipzig,1489,51.3406321,12.3747329
Nürnberg,1486,49.453872,11.077298
Leipzig,1495,51.3406321,12.3747329
Venezia,1484,45.4371908,12.3345898
Firenze,1490,43.7697955,11.2556404
Passau,1481,48.5748229,13.4609744
Burgos,1493,42.343926,-3.696977
Lyon,1490,45.7578137,4.8320114
Passau,1491,48.5748229,13.4609744
Leipzig,1499,51.3406321,12.3747329
Roma,1495,41.8933203,12.4829321
Lyon,1498,45.7578137,4.8320114
Paris,1476,48.8534951,2.3483915
Salamanca,1485,40.9651572,-5.6640182
Firenze,1485,43.7697955,11.2556404
Venezia,1496,45.4371908,12.3345898
Paris,1496,48.8534951,2.3483915
Strasbourg,1473,48.584614,7.7507127
Barcelona,1491,41.3825802,2.177073
Coria,1489,39.9831574,-6.5366803
Venezia,1494,45.4371908,12.3345898
Köln,1493,50.938361,6.959974
Augsburg,1486,48.3690341,10.8979522
Deventer,1495,52.2694896,6.2364886
Napoli,1480,40.8358846,14.2487679
Poitiers,1500,46.5802596,0.340196
Cremona,1500,45.2208641,10.037038
Deventer,1480,52.2694896,6.2364886
Paris,1498,48.8534951,2.3483915
Pavia,1489,45.0368546,9.1378251
Bologna,1483,44.4938203,11.3426327
Roma,1485,41.8933203,12.4829321
Lyon,1481,45.7578137,4.8320114
Rouen,1495,49.4404591,1.0939658
Augsburg,1487,48.3690341,10.8979522
Ulm,1473,48.3984968,9.9912458
Basel,1475,47.5581077,7.5878261
Paris,1494,48.8534951,2.3483915
Lyon,1498,45.7578137,4.8320114
Venezia,1499,45.4371908,12.3345898
Roma,1493,41.8933203,12.4829321
Pamplona,1498,42.815686,-1.6522353
Köln,1489,50.938361,6.959974
Nürnberg,1487,49.453872,11.077298
Deventer,1499,52.2694896,6.2364886
Offenburg,1496,48.4695984,7.9429235
Augsburg,1483,48.3690341,10.8979522
Brescia,1473,45.7795804,10.425873
Paris,1489,48.8534951,2.3483915
Liège,1500,50.6450944,5.5736112
Ulm,1478,48.3984968,9.9912458
Salamanca,1497,40.9651572,-5.6640182
Paris,1490,48.8534951,2.3483915
Roma,1496,41.8933203,12.4829321
Venezia,1478,45.4371908,12.3345898
Paris,1495,48.8534951,2.3483915
Strasbourg,1475,48.584614,7.7507127
Nürnberg,1491,49.453872,11.077298
Basel,1500,47.5581077,7.5878261
Augsburg,1500,48.3690341,10.8979522
Firenze,1487,43.7697955,11.2556404
Köln,1485,50.938361,6.959974
Paris,1494,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Roma,1483,41.8933203,12.4829321
Lyon,1495,45.7578137,4.8320114
Paris,1474,48.8534951,2.3483915
Milano,1481,45.4641943,9.1896346
Venezia,1490,45.4371908,12.3345898
Augsburg,1491,48.3690341,10.8979522
Milano,1499,45.4641943,9.1896346
Venezia,1497,45.4371908,12.3345898
Toulouse,1489,43.6044622,1.4442469
Ferrara,1471,44.7667642,11.827939
Antwerpen,1496,51.2211097,4.3997081
Strasbourg,1483,48.584614,7.7507127
Basel,1495,47.5581077,7.5878261
Antwerpen,1500,51.2211097,4.3997081
Leipzig,1490,51.3406321,12.3747329
Venezia,1495,45.4371908,12.3345898
Sevilla,1490,37.3886303,-5.9953403
Strasbourg,1493,48.584614,7.7507127
Firenze,1500,43.7697955,11.2556404
Paris,1490,48.8534951,2.3483915
Venezia,1473,45.4371908,12.3345898
Deventer,1490,52.2694896,6.2364886
Siena,1491,43.1672059,11.467561
Paris,1498,48.8534951,2.3483915
Basel,1485,47.5581077,7.5878261
Milano,1498,45.4641943,9.1896346
Burgos,1495,42.343926,-3.696977
Venezia,1482,45.4371908,12.3345898
Firenze,1495,43.7697955,11.2556404
Venezia,1485,45.4371908,12.3345898
Zaragoza,1500,41.6521342,-0.8809428
Leuven,1498,50.879202,4.7011675
Venezia,1496,45.4371908,12.3345898
Zwolle,1485,52.5089759,6.0943765
Deventer,1499,52.2694896,6.2364886
Lyon,1497,45.7578137,4.8320114
Köln,1490,50.938361,6.959974
Toledo,1499,39.8560679,-4.0239568
Mainz,1486,49.9995205,8.2736253
Westminster,1498,51.5004439,-0.1265398
München,1500,48.1371079,11.5753822
Milano,1474,45.4641943,9.1896346
Augsburg,1475,48.3690341,10.8979522
Augsburg,1472,48.3690341,10.8979522
Roma,1490,41.8933203,12.4829321
Barcelona,1500,41.3825802,2.177073
Nürnberg,1500,49.453872,11.077298
Salamanca,1481,40.9651572,-5.6640182
Paris,1496,48.8534951,2.3483915
Venezia,1496,45.4371908,12.3345898
Firenze,1490,43.7697955,11.2556404
Köln,1480,50.938361,6.959974
Bologna,1480,44.4938203,11.3426327
Basel,1489,47.5581077,7.5878261
Roma,1481,41.8933203,12.4829321
Salamanca,1500,40.9651572,-5.6640182
Roma,1493,41.8933203,12.4829321
Deventer,1497,52.2694896,6.2364886
Huete,1492,40.143961,-2.6912644
Köln,1491,50.938361,6.959974
Basel,1490,47.5581077,7.5878261
Oudenaarde,1482,50.8433705,3.6041443
Nürnberg,1474,49.453872,11.077298
Gaeta,1484,41.218312,13.56281
Ulm,1492,48.3984968,9.9912458
Lyon,1485,45.7578137,4.8320114
Leipzig,1494,51.3406321,12.3747329
Augsburg,1473,48.3690341,10.8979522
Venezia,1490,45.4371908,12.3345898
Bologna,1482,44.4938203,11.3426327
Paris,1497,48.8534951,2.3483915
Venezia,1490,45.4371908,12.3345898
Zaragoza,1491,41.6521342,-0.8809428
Venezia,1500,45.4371908,12.3345898
Roma,1493,41.8933203,12.4829321
Barcelona,1481,41.3825802,2.177073
Poitiers,1479,46.5802596,0.340196
Roma,1500,41.8933203,12.4829321
Basel,1489,47.5581077,7.5878261
Rouen,1493,49.4404591,1.0939658
Lyon,1487,45.7578137,4.8320114
Praha,1500,50.0874654,14.4212535
